nexus:A1038_Uuk2024	Safety vs. capabilities investments	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-1.5	Safety Decision Frameworks	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0073_Eisenberg2025	Implement environmental impact management system	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-1.6	Environmental Impact Management	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0094_Future_of_Life_Institute2024	Carbon emission analyses and offsets	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-1.6	Environmental Impact Management	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0095_Future_of_Life_Institute2024	Carbon footprint assessment	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-1.6	Environmental Impact Management	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0131_Future_of_Life_Institute2024	Offsetting of carbon footprint	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-1.6	Environmental Impact Management	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0683_Barrett2024	Assess Environmental Impact	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-1.6	Environmental Impact Management	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0712_NIST2024	Environmental Degradation Minimisation	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-1.6	Environmental Impact Management	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0713_NIST2024	Environmental Impact Assessment	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-1.6	Environmental Impact Management	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0714_NIST2024	Effectiveness of Carbon Capture	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-1.6	Environmental Impact Management	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0994_Gipiskis2024	More energy-efficient models or techniques	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-1.6	Environmental Impact Management	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0995_Gipiskis2024	Disclosure of energy consumption by AI systems to authorities	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-1.6	Environmental Impact Management	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0996_Gipiskis2024	Using low carbon intensity energy grids	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-1.6	Environmental Impact Management	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0006_Bengio2025	Engagement with Relevant Experts and Communities	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-1.7	Societal Impact Assessment	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0008_Bengio2025	Impact Assessment	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-1.7	Societal Impact Assessment	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0026_Bengio2025	Safety by Design	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-1.7	Societal Impact Assessment	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0036_Casper2025	Plans to minimize risks to society	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-1.7	Societal Impact Assessment	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0072_Eisenberg2025	Implement psychological impact management system	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-1.7	Societal Impact Assessment	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0076_Eisenberg2025	Establish societal impact assessment framework	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-1.7	Societal Impact Assessment	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0111_Future_of_Life_Institute2024	Expert Consultation on Societal Risks	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-1.7	Societal Impact Assessment	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0115_Future_of_Life_Institute2024	Fundamental Rights Impact Assessments	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-1.7	Societal Impact Assessment	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0394_NIST2024	Stakeholder Input Collection	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-1.7	Societal Impact Assessment	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0422_NIST2024	Actor Inclusion in Risk ID	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-1.7	Societal Impact Assessment	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0428_NIST2024	Joint Educational Activities	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-1.7	Societal Impact Assessment	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0444_NIST2024	Purpose Identification Factors	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-1.7	Societal Impact Assessment	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0445_NIST2024	Context of Use Documentation	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-1.7	Societal Impact Assessment	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0492_NIST2024	Interest Group Definition	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-1.7	Societal Impact Assessment	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0509_NIST2024	Value Chain Wellbeing Assessment	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-1.7	Societal Impact Assessment	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0532_NIST2024	End-User Expectation Engagement	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-1.7	Societal Impact Assessment	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0626_Barrett2024	Anticipate Misuse & Impact	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-1.7	Societal Impact Assessment	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0648_Barrett2024	External Feedback on Impacts	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-1.7	Societal Impact Assessment	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0708_NIST2024	Assessments for Environmental; Harmful Bias and Homogenization	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-1.7	Societal Impact Assessment	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0711_NIST2024	Dangerous, Violent, or Hateful Content Mitigation	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-1.7	Societal Impact Assessment	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0716_NIST2024	Harmful Bias and Homogenization Assessments	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-1.7	Societal Impact Assessment	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0717_NIST2024	Human-AI Configuration; Information Integrity Studies	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-1.7	Societal Impact Assessment	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0733_NIST2024	Human-AI Configuration	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-1.7	Societal Impact Assessment	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0753_NIST2024	Human-AI Configuration	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-1.7	Societal Impact Assessment	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0884_UK_Government2023	Societal Impact Research	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-1.7	Societal Impact Assessment	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0885_UK_Government2023	Third Party Knowledge for AI systems' Downstream societal impacts	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-1.7	Societal Impact Assessment	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0886_UK_Government2023	Societal Impact Informed Risk Assessments	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-1.7	Societal Impact Assessment	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0910_UK_Government2023	Assessment of Safeguard Costs for Users	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-1.7	Societal Impact Assessment	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0634_Barrett2024	Trustworthy AI practices	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-1	Governance & Oversight Control not otherwise categorized	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0645_Barrett2024	Safety-First Culture	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-1	Governance & Oversight Control not otherwise categorized	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0038_Casper2025	Security measures	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.1	Model & Infrastructure Security	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0043_Eisenberg2025	Implement AI asset protection framework	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.1	Model & Infrastructure Security	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0044_Eisenberg2025	Establish security validation framework	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.1	Model & Infrastructure Security	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0045_Eisenberg2025	Implement continuous security testing system	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.1	Model & Infrastructure Security	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0046_Eisenberg2025	Implement AI security defense system	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.1	Model & Infrastructure Security	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0100_Future_of_Life_Institute2024	Compliance certification with ISO, SOC, HIPAA	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.1	Model & Infrastructure Security	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0126_Future_of_Life_Institute2024	Mandatory security controls	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.1	Model & Infrastructure Security	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0134_Future_of_Life_Institute2024	Physical security controls	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.1	Model & Infrastructure Security	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0148_Future_of_Life_Institute2024	Require security clearances and have private investigators conduct security checks	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.1	Model & Infrastructure Security	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0188_Schuett2023	Military-grade information security	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.1	Model & Infrastructure Security	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0199_Schuett2023	Protection against espionage	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.1	Model & Infrastructure Security	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0210_Schuett2023	Security standards	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.1	Model & Infrastructure Security	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0215_Schuett2023	Tracking model weights	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.1	Model & Infrastructure Security	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0252_Wiener2024	Cybersecurity protocols to prevent the model from being unintentionally stolen	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.1	Model & Infrastructure Security	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0261_EU_AI_Office2025	Security mitigations	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.1	Model & Infrastructure Security	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0513_NIST2024	Architecture Monitoring Verification	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.1	Model & Infrastructure Security	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0516_NIST2024	Security Vulnerability Assessment	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.1	Model & Infrastructure Security	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0519_NIST2024	Security Effectiveness Metrics	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.1	Model & Infrastructure Security	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0679_Barrett2024	Evaluate Security & Resilience	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.1	Model & Infrastructure Security	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0819_UK_Government2023	Application of Infrastructure Principles	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.1	Model & Infrastructure Security	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0820_UK_Government2023	Regular Assessment of Supply Chain Security	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.1	Model & Infrastructure Security	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0825_UK_Government2023	Tracking Tools for Security and Version Control Assets	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.1	Model & Infrastructure Security	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0835_UK_Government2023	Default Integration of Secure Settings	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.1	Model & Infrastructure Security	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0836_UK_Government2023	Default Necessary Security Updates	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.1	Model & Infrastructure Security	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0848_UK_Government2023	Suitable Level of Screening	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.1	Model & Infrastructure Security	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0875_UK_Government2023	Privacy Research	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.1	Model & Infrastructure Security	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0876_UK_Government2023	Cybersecurity Research	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.1	Model & Infrastructure Security	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0877_UK_Government2023	Criminality Research	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.1	Model & Infrastructure Security	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0895_UK_Government2023	Discretion for Development, Storage, and Sharing of Content Filters	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.1	Model & Infrastructure Security	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0984_Gipiskis2024	Protect proprietary or unreleased AI model ar- chitecture and parameters	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.1	Model & Infrastructure Security	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0985_Gipiskis2024	Hardware limitations on data center network connections	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.1	Model & Infrastructure Security	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A1045_Uuk2024	Advanced information security	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.1	Model & Infrastructure Security	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0078_Eisenberg2025	Implement AI alignment validation system	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.2	Model Alignment	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0171_Schuett2023	Alignment Techniques	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.2	Model Alignment	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0870_UK_Government2023	Interpretability and Explainability Research	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.2	Model Alignment	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0873_UK_Government2023	Reliability and controllability (or “alignment”) research	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.2	Model Alignment	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0896_UK_Government2023	Fine-Tuning Models	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.2	Model Alignment	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0929_UK_Government2023	Harmful Data for Reduction of Dangerous Capabilities	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.2	Model Alignment	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0978_Gipiskis2024	AI model-assisted oversight of AI systems	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.2	Model Alignment	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A1011_Gipiskis2024	GPAI models explaining model outputs in a zero-sum debate game	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.2	Model Alignment	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A1026_Uuk2024	Harmlessness training	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.2	Model Alignment	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0017_Bengio2025	Safety Analysis	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.3	Model Safety Engineering	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0019_Bengio2025	Safety of The Intended Function	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.3	Model Safety Engineering	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0118_Future_of_Life_Institute2024	Hazardous Knowledge Unlearning	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.3	Model Safety Engineering	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0270_EU_AI_Office2025	Safety Mitigations	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.3	Model Safety Engineering	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0417_NIST2024	Threat Modeling Process	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.3	Model Safety Engineering	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0480_NIST2024	Threat Profiling	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.3	Model Safety Engineering	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0495_NIST2024	Statistical Bias Management	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.3	Model Safety Engineering	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0498_NIST2024	Privacy-Enhancing Technologies	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.3	Model Safety Engineering	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0514_NIST2024	Inappropriate Query Handling	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.3	Model Safety Engineering	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0518_NIST2024	User Satisfaction Survey	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.3	Model Safety Engineering	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0529_NIST2024	ML Explanation Application	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.3	Model Safety Engineering	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0731_NIST2024	Information Security; Harmful Bias and Homogenization	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.3	Model Safety Engineering	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0872_UK_Government2023	Robustness Research	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.3	Model Safety Engineering	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0874_UK_Government2023	Bias and discrimination Research	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.3	Model Safety Engineering	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0878_UK_Government2023	Research into other Societal Harms	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.3	Model Safety Engineering	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0879_UK_Government2023	Built-in Tools for Harm Mitigation	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.3	Model Safety Engineering	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0892_UK_Government2023	Content Filters	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.3	Model Safety Engineering	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0894_UK_Government2023	Robust Content Filters	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.3	Model Safety Engineering	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0897_UK_Government2023	Model Prompting	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.3	Model Safety Engineering	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0898_UK_Government2023	Rejection Sampling	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.3	Model Safety Engineering	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0908_UK_Government2023	Exploration of New Safeguards	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.3	Model Safety Engineering	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0911_UK_Government2023	Reduction of Costs for Users	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.3	Model Safety Engineering	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0935_Gipiskis2024	Restrict web access during AI training	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.3	Model Safety Engineering	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0936_Gipiskis2024	Adversarial training	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.3	Model Safety Engineering	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0939_Gipiskis2024	Incorporating the estimation of atypical input samples or classes for better model reliability	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.3	Model Safety Engineering	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0947_Gipiskis2024	Enforcing model output interpretability post-training	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.3	Model Safety Engineering	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0948_Gipiskis2024	Paraphrasing to reduce hidden information	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.3	Model Safety Engineering	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0951_Gipiskis2024	Modification of model internal representation	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.3	Model Safety Engineering	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0952_Gipiskis2024	Incorporating goal uncertainty into AI systems to mitigate risky behaviors	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.3	Model Safety Engineering	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0973_Gipiskis2024	Pop-up interventions in LLMs	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-2.3	Model Safety Engineering	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
